account_id,due_date,payment_date,days_past_due,overdue_amount,delinquency_flag
610730,2021-05-02,2021-06-01,30,4914.13,1
639534,2023-05-20,2023-05-30,10,2624.08,1
597438,2020-02-13,2020-04-13,60,4640.99,1
625282,2022-11-27,2022-12-02,5,2367.32,1
639199,2020-08-14,2020-08-14,0,4841.34,0
627547,2022-01-12,2022-01-12,0,3372.64,0
535358,2022-11-19,2022-11-19,0,1561.53,0
540167,2021-02-26,2021-03-03,5,3533.17,1
573545,2022-10-28,2022-11-17,20,3902.6,1
543862,2021-04-30,2021-04-30,0,955.38,0
645475,2020-12-28,2021-01-07,10,4693.16,1
640612,2023-05-20,2023-06-19,30,4685.48,1
533650,2020-06-09,2020-07-09,30,123.58,1
621637,2020-04-07,2020-04-07,0,4813.06,0
543163,2023-10-05,2023-10-25,20,3612.68,1
548332,2022-01-02,2022-01-02,0,3544.99,0
619214,2021-08-14,2021-08-19,5,3615.79,1
584941,2023-04-15,2023-04-20,5,3541.01,1
559774,2020-06-26,2020-07-26,30,4531.29,1
541902,2020-05-03,2020-05-08,5,1614.07,1
594704,2022-07-12,2022-08-01,20,864.69,1
597221,2023-06-09,2023-07-09,30,813.59,1
590803,2022-11-08,2022-11-28,20,4893.23,1
590576,2022-08-12,2022-10-11,60,1248.35,1
590364,2021-10-16,2021-11-05,20,1639.28,1
500761,2022-07-14,2022-08-13,30,3902.83,1
625249,2021-09-14,2021-09-14,0,1913.21,0
634326,2020-07-08,2020-07-08,0,3039.23,0
507081,2020-12-21,2021-01-10,20,3637.99,1
570333,2023-09-11,2023-11-10,60,2924.74,1
620550,2020-09-19,2020-10-09,20,4207.42,1
550639,2020-02-09,2020-02-09,0,3830.51,0
517248,2021-01-28,2021-02-07,10,3865.16,1
540016,2023-06-01,2023-07-01,30,4100.82,1
629996,2023-11-03,2023-11-23,20,4451.9,1
541800,2023-01-20,2023-01-20,0,867.82,0
623361,2023-03-10,2023-03-30,20,1140.1,1
625993,2022-01-13,2022-03-14,60,1296.2,1
541522,2020-03-02,2020-03-02,0,391.61,0
531979,2022-05-26,2022-05-26,0,3569.83,0
645473,2023-06-28,2023-08-27,60,3622.57,1
605197,2021-02-14,2021-02-19,5,2025.82,1
571776,2022-06-21,2022-07-21,30,793.59,1
600916,2023-02-21,2023-04-22,60,4786.58,1
614293,2020-08-17,2020-08-22,5,1622.03,1
580807,2020-03-13,2020-03-18,5,4630.54,1
510427,2023-07-25,2023-08-24,30,1647.83,1
552773,2021-09-25,2021-09-25,0,3636.29,0
626829,2021-05-11,2021-05-16,5,173.49,1
522826,2022-10-20,2022-10-20,0,2897.98,0
505527,2023-03-10,2023-04-09,30,1637.92,1
503814,2020-06-03,2020-06-23,20,3743.57,1
589553,2021-03-09,2021-03-09,0,2543.24,0
551893,2023-05-22,2023-05-22,0,1828.21,0
552877,2020-01-27,2020-03-27,60,141.78,1
623698,2023-11-25,2023-11-25,0,4169.83,0
501773,2021-05-23,2021-05-23,0,2510.74,0
612536,2023-08-12,2023-08-12,0,3673.75,0
614455,2020-11-25,2020-11-25,0,4464.27,0
604363,2020-06-07,2020-06-17,10,3600.12,1
523364,2021-09-21,2021-11-20,60,4309.91,1
639178,2020-05-11,2020-07-10,60,1292.52,1
622544,2023-09-11,2023-09-11,0,1550.43,0
583243,2020-03-21,2020-03-26,5,4570.98,1
595727,2023-05-15,2023-05-25,10,368.0,1
553520,2021-08-04,2021-10-03,60,695.73,1
633208,2023-01-09,2023-01-09,0,2640.08,0
568211,2020-10-04,2020-10-24,20,3317.76,1
593136,2022-01-31,2022-01-31,0,4894.62,0
549724,2021-03-19,2021-03-24,5,3057.92,1
642410,2022-03-21,2022-03-21,0,4098.36,0
536765,2021-05-04,2021-07-03,60,4331.97,1
597743,2022-03-02,2022-03-07,5,1498.42,1
576879,2022-01-19,2022-01-19,0,4675.71,0
524327,2021-11-09,2021-11-29,20,1012.22,1
592362,2021-04-21,2021-04-26,5,3926.31,1
597976,2023-05-25,2023-05-30,5,1482.2,1
537193,2023-01-31,2023-01-31,0,446.17,0
613622,2020-05-05,2020-05-05,0,1162.76,0
528661,2022-05-08,2022-05-18,10,1761.72,1
623154,2021-09-10,2021-09-10,0,3467.43,0
529626,2023-12-04,2023-12-24,20,3145.92,1
526361,2021-06-09,2021-06-29,20,4175.98,1
530443,2023-05-24,2023-05-29,5,1104.88,1
564095,2022-04-24,2022-04-24,0,2824.01,0
592382,2024-01-02,2024-02-01,30,501.77,1
527260,2023-06-08,2023-06-08,0,4454.77,0
597925,2023-08-23,2023-08-23,0,1046.46,0
621125,2023-10-10,2023-10-10,0,2118.55,0
538931,2020-10-31,2020-11-10,10,1701.35,1
645975,2022-02-12,2022-03-04,20,4537.75,1
641819,2020-10-25,2020-11-14,20,2402.12,1
588417,2021-02-13,2021-02-13,0,229.73,0
647779,2020-12-31,2021-01-05,5,393.75,1
521551,2021-03-26,2021-04-25,30,3961.83,1
527519,2020-08-30,2020-09-09,10,1607.31,1
578987,2022-08-16,2022-08-26,10,3941.36,1
643761,2020-06-21,2020-06-21,0,1636.67,0
533326,2023-03-21,2023-03-21,0,671.28,0
620614,2020-10-03,2020-10-03,0,3682.01,0
517428,2020-10-08,2020-10-08,0,2018.58,0
569645,2021-12-14,2021-12-14,0,1106.72,0
633070,2020-11-09,2020-11-09,0,2754.47,0
546755,2022-07-23,2022-08-12,20,558.19,1
625926,2021-11-05,2021-11-15,10,2995.76,1
619725,2021-10-25,2021-10-25,0,3724.64,0
521394,2023-07-11,2023-07-16,5,370.66,1
531305,2022-06-06,2022-06-26,20,4797.43,1
575568,2022-02-25,2022-02-25,0,583.31,0
528990,2023-08-31,2023-09-30,30,2769.17,1
561419,2020-11-24,2021-01-23,60,2704.17,1
516268,2021-08-28,2021-09-02,5,2584.23,1
509783,2022-04-11,2022-04-11,0,4278.1,0
592309,2020-04-23,2020-06-22,60,1065.73,1
580401,2022-11-25,2022-11-25,0,3536.2,0
626732,2023-05-06,2023-05-16,10,3119.71,1
500284,2020-07-28,2020-07-28,0,748.71,0
633054,2021-05-26,2021-05-31,5,2135.39,1
584253,2021-05-14,2021-06-03,20,756.43,1
640509,2023-02-16,2023-02-16,0,3261.24,0
566314,2020-01-24,2020-01-24,0,174.35,0
554445,2020-07-27,2020-07-27,0,4828.76,0
561334,2020-05-16,2020-05-16,0,3445.96,0
631174,2023-09-24,2023-11-23,60,2783.62,1
619991,2021-09-15,2021-10-05,20,2873.48,1
501833,2023-05-01,2023-06-30,60,4245.11,1
581238,2021-11-16,2022-01-15,60,4673.51,1
584713,2022-06-27,2022-07-27,30,1798.52,1
529067,2021-10-16,2021-10-21,5,1986.55,1
645590,2023-03-17,2023-03-27,10,257.83,1
630550,2020-07-14,2020-07-14,0,2804.88,0
634499,2023-03-23,2023-03-23,0,2143.69,0
602782,2021-10-19,2021-10-19,0,3017.15,0
630991,2020-03-30,2020-03-30,0,883.2,0
524957,2023-07-16,2023-07-16,0,2573.57,0
640235,2024-02-05,2024-02-05,0,1592.68,0
612647,2020-08-10,2020-08-10,0,1950.54,0
598759,2021-11-05,2021-11-05,0,942.51,0
579560,2020-10-19,2020-10-19,0,4640.57,0
532977,2023-03-05,2023-03-05,0,1025.52,0
594494,2022-12-12,2022-12-22,10,2915.95,1
627206,2022-01-21,2022-01-21,0,4860.42,0
616790,2022-03-18,2022-03-18,0,2140.3,0
593517,2022-04-04,2022-04-14,10,1812.8,1
525913,2022-05-05,2022-05-10,5,1475.18,1
610643,2023-09-09,2023-09-19,10,228.52,1
538196,2021-02-19,2021-02-19,0,4320.03,0
596740,2023-04-26,2023-06-25,60,4600.46,1
631306,2020-06-03,2020-06-23,20,4293.91,1
642513,2023-09-28,2023-10-18,20,3740.21,1
645173,2023-12-13,2024-01-12,30,1095.49,1
540545,2020-11-18,2020-12-18,30,4893.56,1
564202,2023-05-24,2023-05-24,0,2956.78,0
542360,2023-01-31,2023-01-31,0,306.5,0
599576,2023-02-06,2023-02-06,0,1502.8,0
621344,2022-06-10,2022-06-10,0,4159.62,0
638046,2020-03-08,2020-03-18,10,783.13,1
531257,2022-10-18,2022-10-23,5,1945.97,1
540081,2020-08-17,2020-08-17,0,2449.87,0
545723,2020-02-27,2020-03-28,30,2213.22,1
635801,2023-05-25,2023-05-30,5,1931.14,1
525775,2021-09-10,2021-10-10,30,3485.41,1
633488,2021-03-21,2021-05-20,60,1501.8,1
595038,2024-01-30,2024-02-09,10,2544.22,1
505698,2020-08-30,2020-09-29,30,1078.84,1
530018,2021-06-10,2021-07-10,30,4305.34,1
568652,2020-03-24,2020-04-23,30,3937.09,1
560578,2020-04-13,2020-04-13,0,2170.1,0
592812,2021-05-18,2021-05-28,10,3404.69,1
608945,2021-11-04,2022-01-03,60,3599.12,1
588282,2020-08-27,2020-09-01,5,2572.21,1
547802,2020-03-19,2020-03-19,0,3901.1,0
608368,2021-09-01,2021-10-01,30,1826.42,1
548990,2021-05-05,2021-05-05,0,1645.73,0
640559,2023-10-27,2023-12-26,60,4523.36,1
503090,2022-05-02,2022-05-12,10,1073.58,1
644308,2021-06-19,2021-07-19,30,4314.9,1
647018,2023-11-17,2024-01-16,60,862.29,1
535409,2022-08-13,2022-09-12,30,2546.3,1
551999,2023-05-29,2023-05-29,0,1290.14,0
563271,2023-08-06,2023-08-06,0,2799.65,0
641351,2021-10-05,2021-10-05,0,1588.29,0
508863,2020-02-28,2020-04-28,60,1753.87,1
626938,2021-12-11,2021-12-11,0,1232.57,0
616187,2023-04-10,2023-04-10,0,3361.14,0
618896,2023-03-10,2023-04-09,30,2331.98,1
640973,2021-06-26,2021-07-01,5,3132.77,1
580649,2021-10-30,2021-11-09,10,1475.23,1
535722,2021-09-08,2021-10-08,30,3514.96,1
576533,2023-08-05,2023-09-04,30,3649.57,1
609873,2021-01-20,2021-01-20,0,2889.53,0
614652,2021-01-15,2021-01-25,10,4792.11,1
582930,2022-05-13,2022-06-12,30,1545.51,1
612130,2023-08-18,2023-08-18,0,2369.88,0
646148,2023-09-20,2023-11-19,60,2211.27,1
645747,2020-02-16,2020-02-16,0,2624.5,0
557079,2021-01-05,2021-01-05,0,976.49,0
596420,2022-10-11,2022-12-10,60,910.63,1
542880,2020-12-09,2020-12-19,10,1472.41,1
532279,2021-09-21,2021-09-26,5,2548.15,1
573898,2020-04-19,2020-04-19,0,525.91,0
526879,2023-03-26,2023-03-26,0,2522.56,0
578055,2021-04-14,2021-04-14,0,4871.98,0
526252,2022-06-08,2022-07-08,30,1829.0,1
508993,2023-05-06,2023-07-05,60,2771.85,1
552986,2024-01-16,2024-02-15,30,2340.82,1
502720,2020-04-02,2020-06-01,60,2778.29,1
630463,2020-02-18,2020-03-19,30,2601.78,1
640323,2023-03-15,2023-04-14,30,3882.23,1
626885,2021-09-01,2021-10-01,30,2255.09,1
620929,2022-06-25,2022-07-15,20,1555.47,1
561273,2024-01-10,2024-01-10,0,2607.44,0
610511,2020-09-11,2020-11-10,60,350.33,1
639522,2023-09-06,2023-09-06,0,643.26,0
510526,2020-02-11,2020-02-16,5,2418.13,1
618463,2023-11-15,2023-12-15,30,1345.57,1
582149,2023-11-20,2023-11-20,0,435.86,0
576214,2020-09-12,2020-10-02,20,3336.84,1
501369,2020-10-14,2020-10-19,5,3166.09,1
502870,2021-08-24,2021-08-29,5,4577.45,1
620254,2022-08-19,2022-08-19,0,1354.01,0
550143,2021-09-30,2021-10-10,10,4763.46,1
507658,2023-07-22,2023-08-21,30,303.8,1
522630,2021-04-03,2021-04-23,20,1674.94,1
543163,2022-02-06,2022-03-08,30,3591.73,1
573752,2022-12-08,2022-12-08,0,1241.6,0
573467,2022-10-26,2022-10-26,0,954.16,0
542844,2020-03-21,2020-04-10,20,3817.8,1
639169,2020-03-17,2020-03-22,5,3308.4,1
628323,2023-11-07,2023-12-07,30,2851.05,1
578177,2020-10-14,2020-12-13,60,3277.33,1
521977,2023-04-09,2023-04-09,0,4726.46,0
507925,2020-05-24,2020-06-23,30,3664.88,1
624247,2022-02-25,2022-03-02,5,2737.66,1
628557,2022-09-13,2022-09-18,5,2625.84,1
546850,2020-03-06,2020-03-06,0,1988.56,0
500159,2023-01-02,2023-03-03,60,2001.99,1
593763,2024-01-13,2024-01-13,0,855.19,0
585817,2021-05-23,2021-07-22,60,2672.02,1
538204,2021-03-16,2021-04-15,30,1926.56,1
550689,2021-01-15,2021-02-14,30,808.33,1
512358,2022-10-01,2022-10-11,10,807.39,1
577296,2021-04-05,2021-04-25,20,3019.64,1
554301,2020-05-24,2020-06-23,30,2286.19,1
572006,2022-01-24,2022-01-29,5,3127.25,1
531260,2022-01-19,2022-03-20,60,4999.19,1
598344,2023-09-14,2023-09-19,5,2183.43,1
540193,2020-04-22,2020-06-21,60,1017.79,1
549616,2021-11-13,2021-11-13,0,2667.06,0
614432,2021-05-27,2021-05-27,0,2129.7,0
544851,2021-10-29,2021-10-29,0,1508.52,0
560581,2021-09-27,2021-10-27,30,2207.39,1
553568,2023-03-19,2023-03-19,0,1394.49,0
503138,2023-03-01,2023-03-21,20,4333.53,1
533081,2023-07-02,2023-07-07,5,3527.61,1
595348,2022-01-07,2022-02-06,30,1562.63,1
644198,2023-08-22,2023-08-22,0,4104.15,0
635870,2021-04-09,2021-04-19,10,2838.84,1
517441,2024-01-08,2024-01-08,0,236.45,0
580803,2024-01-22,2024-02-11,20,2885.56,1
628168,2021-03-17,2021-03-17,0,3934.39,0
616926,2023-11-26,2023-11-26,0,3516.87,0
592893,2022-02-25,2022-03-27,30,1764.51,1
555921,2023-07-21,2023-08-10,20,3626.92,1
547945,2020-07-13,2020-08-02,20,480.43,1
542588,2022-12-21,2022-12-26,5,3145.99,1
627617,2022-01-16,2022-01-26,10,2673.7,1
607688,2023-07-24,2023-08-13,20,296.43,1
616627,2021-05-28,2021-06-07,10,2547.85,1
611937,2022-03-03,2022-03-08,5,1440.09,1
507728,2022-09-06,2022-09-26,20,4871.44,1
504007,2020-09-15,2020-11-14,60,2309.03,1
535951,2021-03-19,2021-03-19,0,3938.6,0
565921,2023-06-08,2023-06-28,20,2923.74,1
530263,2021-08-13,2021-10-12,60,2967.69,1
543096,2021-11-24,2021-12-14,20,2399.4,1
625706,2021-02-19,2021-04-20,60,1481.45,1
519881,2023-08-27,2023-09-26,30,980.89,1
625829,2020-10-25,2020-10-30,5,4378.41,1
615358,2021-05-09,2021-05-19,10,3396.23,1
641000,2023-06-20,2023-06-20,0,1476.81,0
594374,2020-10-05,2020-10-05,0,919.6,0
618920,2020-09-10,2020-11-09,60,3964.78,1
523048,2024-01-01,2024-01-01,0,2942.77,0
641155,2023-04-11,2023-06-10,60,4789.0,1
629201,2022-02-07,2022-02-07,0,2476.8,0
605294,2023-03-29,2023-04-18,20,1932.35,1
570026,2020-12-17,2020-12-27,10,3295.73,1
645230,2021-11-19,2021-11-29,10,2133.45,1
595381,2024-01-14,2024-02-13,30,3726.02,1
622612,2020-10-22,2020-11-21,30,774.7,1
502032,2024-02-05,2024-02-05,0,3135.04,0
517638,2022-11-22,2022-12-22,30,3943.67,1
519450,2020-03-10,2020-05-09,60,3478.14,1
528750,2021-08-17,2021-08-22,5,2982.5,1
522639,2021-07-29,2021-08-03,5,4342.76,1
540550,2021-09-25,2021-09-30,5,3024.16,1
583481,2021-09-14,2021-09-14,0,2871.89,0
639053,2022-03-19,2022-04-08,20,1687.99,1
516324,2020-04-13,2020-05-03,20,756.49,1
571899,2022-11-30,2022-12-05,5,4142.17,1
604941,2022-07-31,2022-08-30,30,3166.82,1
597407,2023-04-04,2023-04-09,5,3301.04,1
633277,2020-01-06,2020-01-06,0,3115.08,0
509810,2020-03-14,2020-03-14,0,4932.53,0
608351,2022-05-29,2022-06-28,30,888.31,1
561657,2023-03-07,2023-03-17,10,3238.48,1
523288,2021-05-21,2021-07-20,60,4436.77,1
584514,2023-08-12,2023-09-11,30,4663.16,1
525728,2023-03-10,2023-05-09,60,3088.66,1
505497,2023-12-30,2024-01-09,10,2209.06,1
599010,2022-10-18,2022-12-17,60,3889.1,1
500613,2020-12-03,2020-12-13,10,3949.7,1
621874,2022-12-15,2023-01-14,30,2396.15,1
506580,2022-09-14,2022-09-14,0,1631.74,0
558880,2020-05-17,2020-07-16,60,450.51,1
535979,2023-01-14,2023-02-03,20,2293.26,1
573400,2021-12-06,2021-12-16,10,4038.4,1
622882,2021-08-23,2021-09-22,30,3697.73,1
568587,2020-03-25,2020-03-25,0,2182.68,0
522948,2021-09-13,2021-09-13,0,1771.31,0
530708,2023-08-15,2023-08-15,0,3286.16,0
569988,2023-07-07,2023-07-27,20,1848.32,1
643265,2020-03-18,2020-03-18,0,985.0,0
548727,2020-09-15,2020-09-15,0,1331.12,0
624304,2023-09-01,2023-09-21,20,119.89,1
627374,2024-01-25,2024-01-25,0,3764.2,0
547637,2021-04-11,2021-05-01,20,3353.73,1
513881,2022-03-31,2022-04-10,10,505.67,1
509455,2022-10-27,2022-10-27,0,1547.23,0
626148,2020-01-22,2020-03-22,60,4865.21,1
556085,2021-11-26,2021-12-01,5,626.96,1
556976,2020-02-24,2020-02-29,5,2394.06,1
520498,2021-02-09,2021-03-01,20,3944.96,1
559445,2021-01-04,2021-03-05,60,1803.3,1
556838,2020-07-25,2020-08-14,20,2164.56,1
608018,2020-07-01,2020-07-31,30,2789.27,1
508696,2023-01-18,2023-01-28,10,2426.26,1
614817,2021-02-24,2021-03-16,20,1949.35,1
597564,2022-03-25,2022-04-14,20,1393.8,1
513871,2022-08-16,2022-08-26,10,3948.14,1
639718,2024-01-26,2024-02-25,30,1567.7,1
532930,2020-04-28,2020-04-28,0,4144.17,0
607570,2020-07-25,2020-07-25,0,2420.7,0
615016,2021-07-07,2021-09-05,60,411.96,1
560222,2020-06-11,2020-07-01,20,2496.62,1
646740,2021-10-23,2021-10-23,0,3240.0,0
638199,2020-09-09,2020-09-14,5,940.69,1
568949,2022-02-09,2022-02-19,10,3015.11,1
629580,2022-07-29,2022-08-08,10,812.98,1
531021,2023-04-14,2023-05-04,20,3010.73,1
624041,2020-11-30,2020-11-30,0,2332.25,0
621591,2023-12-03,2023-12-03,0,3176.43,0
612851,2022-05-13,2022-05-23,10,2966.44,1
627666,2022-08-08,2022-10-07,60,1782.68,1
611346,2021-06-14,2021-08-13,60,1977.95,1
546266,2021-03-15,2021-03-15,0,3760.3,0
609481,2021-12-03,2022-01-02,30,4440.62,1
501690,2021-05-04,2021-05-04,0,1951.92,0
639903,2024-01-28,2024-02-27,30,4611.02,1
523352,2022-04-07,2022-05-07,30,4675.71,1
572827,2022-06-14,2022-06-14,0,4360.67,0
580467,2022-07-26,2022-08-05,10,4354.85,1
530676,2023-11-16,2023-11-16,0,2759.96,0
619429,2020-03-14,2020-03-24,10,3627.26,1
519567,2024-01-31,2024-01-31,0,3306.75,0
557680,2022-04-09,2022-04-09,0,2204.06,0
525724,2020-10-31,2020-11-30,30,3593.96,1
596719,2023-05-14,2023-05-14,0,624.85,0
582837,2022-07-30,2022-07-30,0,2692.92,0
596385,2021-10-05,2021-10-05,0,1481.19,0
505224,2021-10-19,2021-10-24,5,3696.69,1
612892,2021-02-18,2021-03-10,20,3341.73,1
531634,2021-11-12,2021-12-02,20,2783.35,1
507713,2022-04-02,2022-04-02,0,3610.2,0
523756,2021-04-30,2021-05-30,30,4026.27,1
539050,2023-11-11,2023-11-11,0,967.55,0
593869,2022-03-16,2022-03-16,0,4067.05,0
603136,2021-06-05,2021-07-05,30,1994.63,1
645654,2020-01-26,2020-01-26,0,3155.03,0
594791,2023-03-28,2023-04-17,20,743.81,1
607857,2021-10-07,2021-10-12,5,459.75,1
624482,2021-06-11,2021-07-01,20,3836.64,1
636229,2020-02-01,2020-02-01,0,2328.52,0
600538,2020-07-10,2020-07-10,0,3111.89,0
557708,2020-01-02,2020-01-02,0,2548.71,0
623920,2020-04-23,2020-04-28,5,4277.88,1
540614,2022-04-27,2022-05-17,20,2747.39,1
605742,2023-09-24,2023-09-24,0,1303.31,0
502140,2021-07-12,2021-08-01,20,1198.1,1
588323,2021-12-20,2021-12-20,0,3515.81,0
568482,2022-12-08,2022-12-08,0,3071.21,0
501200,2023-05-11,2023-05-11,0,1091.98,0
588508,2024-02-05,2024-04-05,60,255.06,1
552401,2022-04-14,2022-04-14,0,594.35,0
634283,2021-04-21,2021-05-01,10,1919.13,1
509087,2021-03-14,2021-04-03,20,720.21,1
622234,2022-09-05,2022-11-04,60,4385.14,1
559215,2021-05-07,2021-05-17,10,1734.79,1
527881,2023-01-27,2023-02-16,20,1033.48,1
528797,2022-08-07,2022-08-07,0,1773.54,0
542297,2020-09-07,2020-09-27,20,3895.04,1
520693,2023-11-11,2024-01-10,60,1684.68,1
552102,2022-11-17,2022-11-17,0,2658.56,0
596879,2023-11-15,2024-01-14,60,3753.24,1
509167,2024-01-12,2024-03-12,60,953.63,1
621300,2023-04-14,2023-05-04,20,320.48,1
574960,2020-12-01,2020-12-01,0,4588.23,0
638244,2020-08-11,2020-08-11,0,1438.02,0
517499,2020-05-30,2020-05-30,0,2129.72,0
614622,2022-05-18,2022-05-18,0,1294.09,0
575484,2023-06-17,2023-06-27,10,3516.92,1
594742,2020-08-04,2020-08-14,10,2719.37,1
614646,2023-02-28,2023-02-28,0,955.04,0
551439,2022-10-11,2022-10-21,10,3089.41,1
550866,2022-12-22,2022-12-27,5,2712.1,1
643683,2021-04-14,2021-05-04,20,2463.7,1
574403,2020-02-03,2020-02-08,5,3898.14,1
575180,2022-07-26,2022-07-31,5,3118.07,1
617903,2020-11-07,2020-11-07,0,3494.22,0
554872,2021-05-08,2021-05-08,0,1716.71,0
637571,2021-12-22,2022-01-21,30,1431.26,1
501396,2023-06-16,2023-07-06,20,4804.52,1
642481,2023-02-22,2023-02-22,0,1405.33,0
580316,2022-12-11,2022-12-11,0,3441.91,0
559117,2020-05-22,2020-05-22,0,1131.14,0
649086,2022-01-25,2022-01-25,0,4446.77,0
602781,2021-01-06,2021-03-07,60,4552.68,1
591830,2022-04-01,2022-04-11,10,2594.84,1
539554,2022-04-09,2022-05-09,30,4373.24,1
562420,2021-02-01,2021-02-01,0,1886.14,0
565566,2022-01-13,2022-01-13,0,2755.47,0
597838,2021-05-20,2021-06-19,30,2589.95,1
521036,2021-09-08,2021-09-08,0,2719.66,0
576433,2021-11-27,2021-11-27,0,2911.88,0
612566,2023-03-18,2023-04-17,30,1796.12,1
597995,2020-12-11,2021-01-10,30,1244.72,1
625977,2022-08-01,2022-08-01,0,4058.12,0
592110,2022-06-12,2022-07-02,20,972.73,1
551127,2023-01-02,2023-01-02,0,2924.78,0
625456,2021-07-03,2021-08-02,30,2136.75,1
556131,2021-05-22,2021-07-21,60,890.26,1
599165,2021-01-22,2021-01-27,5,756.71,1
543160,2021-01-08,2021-01-08,0,379.68,0
537368,2023-02-02,2023-02-02,0,4516.45,0
551125,2020-05-09,2020-07-08,60,4363.53,1
642889,2021-05-13,2021-05-23,10,4421.49,1
515895,2022-08-29,2022-10-28,60,4008.37,1
635844,2022-01-19,2022-01-19,0,3959.11,0
618023,2023-07-19,2023-07-29,10,2184.13,1
634986,2020-04-16,2020-04-26,10,2023.38,1
554084,2021-02-25,2021-02-25,0,2009.57,0
562205,2022-10-21,2022-11-10,20,3259.06,1
626333,2022-08-18,2022-10-17,60,1564.93,1
527836,2024-02-08,2024-02-13,5,2138.67,1
608098,2023-04-20,2023-04-20,0,4678.29,0
599822,2020-04-30,2020-05-05,5,2722.36,1
528333,2021-03-11,2021-03-11,0,4213.88,0
528485,2021-11-09,2021-11-09,0,3045.62,0
586811,2022-04-29,2022-04-29,0,3907.39,0
645788,2023-07-14,2023-07-19,5,3800.96,1
592720,2020-10-08,2020-10-18,10,1211.58,1
591582,2021-08-08,2021-08-08,0,4029.25,0
513371,2020-03-17,2020-03-17,0,2646.62,0
620321,2020-04-15,2020-05-05,20,1624.52,1
635380,2021-11-05,2022-01-04,60,1386.05,1
565966,2020-04-06,2020-06-05,60,197.6,1
582044,2022-08-17,2022-10-16,60,2211.01,1
565129,2021-11-10,2021-11-10,0,2888.16,0
545737,2021-09-26,2021-10-06,10,1137.7,1
513511,2022-11-07,2022-11-07,0,1605.47,0
512715,2023-12-11,2023-12-31,20,3862.77,1
501023,2021-08-10,2021-08-10,0,4568.34,0
519100,2022-02-01,2022-04-02,60,882.62,1
632518,2023-05-18,2023-05-28,10,2082.14,1
571350,2021-09-04,2021-10-04,30,1104.6,1
595810,2023-08-29,2023-08-29,0,4873.99,0
588673,2023-09-16,2023-11-15,60,3603.35,1
569026,2021-01-21,2021-03-22,60,4776.42,1
504047,2023-10-11,2023-12-10,60,2482.2,1
595970,2020-02-12,2020-04-12,60,4901.71,1
562136,2021-12-29,2022-01-18,20,1467.63,1
633624,2021-11-20,2021-11-20,0,2905.24,0
623992,2021-11-01,2021-11-06,5,3084.14,1
533306,2021-03-23,2021-03-28,5,4036.2,1
589467,2020-03-22,2020-05-21,60,1164.44,1
626536,2022-02-23,2022-04-24,60,4258.62,1
582012,2023-05-20,2023-05-20,0,2667.12,0
600321,2021-05-25,2021-06-24,30,1111.4,1
504003,2021-12-11,2021-12-11,0,3492.49,0
613287,2024-01-07,2024-02-06,30,3534.27,1
626466,2020-07-08,2020-07-18,10,672.86,1
559298,2021-01-15,2021-02-04,20,3311.82,1
649576,2021-04-18,2021-04-18,0,537.68,0
506459,2021-01-20,2021-01-25,5,3706.84,1
511924,2024-02-05,2024-02-05,0,2596.43,0
575713,2021-12-21,2021-12-21,0,2748.11,0
598569,2022-03-09,2022-03-29,20,1221.98,1
582712,2021-06-13,2021-06-13,0,1796.94,0
526178,2023-07-26,2023-08-15,20,4985.78,1
502238,2021-04-10,2021-04-20,10,2620.5,1
614065,2022-01-25,2022-01-25,0,4892.12,0
585536,2022-09-23,2022-09-23,0,3585.35,0
633866,2023-01-12,2023-01-22,10,883.64,1
506035,2021-07-01,2021-07-01,0,2833.25,0
570706,2024-01-13,2024-01-18,5,143.21,1
545026,2020-11-17,2020-11-17,0,4664.76,0
520135,2023-05-16,2023-05-26,10,989.66,1
584584,2023-09-22,2023-10-12,20,1541.84,1
641247,2023-01-12,2023-01-12,0,1421.29,0
606831,2021-08-20,2021-08-30,10,4273.94,1
612676,2020-09-02,2020-09-12,10,1110.27,1
647888,2024-01-31,2024-03-01,30,3996.07,1
625720,2020-10-12,2020-12-11,60,3565.28,1
539247,2023-06-26,2023-07-16,20,112.8,1
580116,2023-03-19,2023-05-18,60,4654.88,1
607998,2022-02-21,2022-04-22,60,926.4,1
585237,2022-04-10,2022-04-20,10,1251.99,1
609421,2020-10-19,2020-10-19,0,3423.31,0
607552,2022-07-22,2022-07-22,0,1445.26,0
549743,2020-04-27,2020-05-17,20,4543.2,1
622680,2020-12-13,2020-12-13,0,139.78,0
561290,2021-08-05,2021-08-25,20,4872.34,1
524878,2021-03-06,2021-03-26,20,2539.38,1
501217,2023-01-24,2023-01-24,0,1934.16,0
571098,2023-06-24,2023-07-24,30,1144.23,1
543820,2023-02-16,2023-03-08,20,1058.12,1
527867,2020-01-25,2020-02-04,10,496.18,1
618665,2020-07-17,2020-07-17,0,2694.05,0
649198,2021-07-06,2021-07-06,0,2081.45,0
527987,2020-05-11,2020-05-21,10,3648.24,1
627012,2022-09-19,2022-09-24,5,1226.99,1
508409,2023-02-22,2023-03-14,20,2345.37,1
504786,2022-10-26,2022-10-26,0,4600.85,0
574213,2021-09-26,2021-10-01,5,4517.17,1
596268,2022-01-08,2022-01-18,10,3695.33,1
577684,2021-09-12,2021-09-12,0,3210.67,0
625182,2021-12-21,2021-12-21,0,3125.94,0
559107,2023-01-13,2023-03-14,60,841.16,1
501826,2021-02-09,2021-02-09,0,4206.55,0
