account_id,due_date,payment_date,days_past_due,overdue_amount,delinquency_flag
545072,2022-12-13,2023-02-11,60,2773.3,1
649980,2023-04-17,2023-04-27,10,4536.9,1
560931,2024-01-07,2024-02-06,30,3374.37,1
535204,2022-10-30,2022-11-04,5,639.75,1
633524,2022-09-27,2022-10-17,20,3250.11,1
577496,2021-06-26,2021-07-26,30,2764.09,1
511248,2022-12-27,2022-12-27,0,3941.04,0
576574,2024-02-06,2024-02-06,0,2441.43,0
589536,2022-01-21,2022-03-22,60,393.54,1
649377,2020-06-05,2020-06-05,0,733.35,0
609759,2020-06-19,2020-07-19,30,3306.56,1
530773,2021-10-08,2021-11-07,30,447.7,1
585909,2020-08-18,2020-08-18,0,1947.75,0
528436,2023-09-08,2023-09-08,0,4032.24,0
560201,2023-05-26,2023-05-26,0,785.79,0
516177,2020-07-21,2020-07-21,0,2374.43,0
598368,2022-11-26,2022-12-16,20,2827.54,1
639583,2023-02-26,2023-03-08,10,4652.11,1
567278,2021-09-04,2021-09-14,10,1172.85,1
561153,2022-01-24,2022-02-23,30,849.25,1
593900,2021-05-25,2021-06-14,20,3665.18,1
610316,2022-03-31,2022-04-05,5,4191.06,1
531138,2024-02-01,2024-02-01,0,2935.73,0
637484,2020-11-25,2020-11-25,0,1456.25,0
518888,2020-10-05,2020-10-15,10,2554.08,1
596993,2024-02-01,2024-02-21,20,3453.0,1
524711,2023-09-16,2023-09-16,0,3737.16,0
648891,2021-12-12,2022-01-11,30,3493.45,1
638594,2023-02-04,2023-02-04,0,188.57,0
521874,2021-11-14,2021-11-24,10,319.87,1
586094,2022-03-11,2022-03-16,5,3743.46,1
550382,2020-01-25,2020-01-30,5,4324.52,1
606396,2021-02-03,2021-02-03,0,1488.8,0
504782,2021-05-29,2021-06-18,20,708.84,1
578920,2022-10-06,2022-12-05,60,1699.04,1
605031,2023-07-29,2023-08-28,30,2848.43,1
635913,2020-03-07,2020-03-12,5,1569.71,1
601042,2023-12-24,2023-12-29,5,169.24,1
556801,2021-09-25,2021-09-25,0,3629.51,0
621591,2022-05-27,2022-07-26,60,4510.81,1
578990,2022-03-17,2022-03-22,5,558.98,1
550040,2021-03-06,2021-03-26,20,2695.71,1
628331,2021-08-15,2021-08-15,0,3855.97,0
641328,2023-02-14,2023-03-16,30,885.37,1
619274,2023-04-20,2023-04-30,10,290.61,1
524179,2020-01-24,2020-03-24,60,3675.4,1
509006,2021-11-04,2022-01-03,60,119.68,1
566816,2022-06-10,2022-06-10,0,2747.22,0
604359,2021-03-20,2021-03-20,0,4072.81,0
550490,2022-12-11,2023-01-10,30,3762.5,1
635193,2023-12-04,2023-12-04,0,948.03,0
625807,2022-09-29,2022-09-29,0,1521.04,0
563704,2021-06-27,2021-07-17,20,3805.88,1
570254,2022-10-22,2022-10-22,0,3187.81,0
580402,2022-02-19,2022-02-19,0,1901.25,0
600216,2022-02-14,2022-04-15,60,3690.11,1
551669,2023-05-11,2023-05-16,5,247.63,1
545621,2021-06-24,2021-07-04,10,2752.66,1
504587,2021-03-05,2021-03-25,20,3458.74,1
618034,2021-01-25,2021-01-25,0,1538.6,0
535815,2020-04-01,2020-05-01,30,346.36,1
541966,2021-10-30,2021-11-19,20,4606.48,1
611082,2023-10-04,2023-10-14,10,3788.9,1
502193,2023-02-21,2023-02-21,0,2319.85,0
514993,2022-12-12,2022-12-17,5,4427.72,1
540558,2021-05-30,2021-05-30,0,1204.87,0
529690,2022-09-27,2022-09-27,0,2997.47,0
562638,2020-07-31,2020-09-29,60,410.96,1
575818,2023-02-27,2023-02-27,0,3570.79,0
557898,2023-05-15,2023-06-04,20,2327.45,1
516785,2022-08-03,2022-08-13,10,3595.01,1
597661,2021-01-09,2021-03-10,60,1199.24,1
569054,2022-05-15,2022-05-20,5,1352.64,1
532981,2022-08-24,2022-09-13,20,4110.09,1
565420,2023-09-21,2023-10-21,30,4118.23,1
581394,2023-01-17,2023-01-27,10,2818.19,1
647728,2023-10-19,2023-10-19,0,214.61,0
576209,2023-04-25,2023-05-05,10,2930.54,1
551760,2022-09-20,2022-10-20,30,2225.58,1
524447,2021-12-26,2021-12-31,5,3900.92,1
586814,2021-04-30,2021-04-30,0,3695.86,0
587528,2020-07-30,2020-08-19,20,4354.39,1
596114,2022-07-16,2022-09-14,60,4999.58,1
555020,2023-09-13,2023-09-23,10,4523.3,1
590416,2020-05-18,2020-05-18,0,4127.55,0
644796,2020-05-26,2020-06-15,20,1792.62,1
540198,2021-02-06,2021-02-11,5,4893.49,1
564080,2020-05-10,2020-07-09,60,1667.58,1
620531,2020-04-12,2020-04-12,0,2811.37,0
539515,2021-08-14,2021-08-24,10,2479.08,1
637051,2022-06-28,2022-06-28,0,4988.67,0
641874,2021-01-21,2021-01-31,10,4932.62,1
598278,2023-09-03,2023-10-03,30,4376.27,1
577501,2022-11-12,2022-11-22,10,3672.9,1
539724,2022-06-15,2022-07-05,20,952.5,1
559466,2023-10-12,2023-12-11,60,3071.18,1
557277,2021-12-26,2021-12-26,0,3077.45,0
504306,2023-08-11,2023-10-10,60,4367.8,1
587817,2021-06-07,2021-07-07,30,3682.31,1
518482,2020-05-27,2020-06-06,10,4954.61,1
525780,2021-09-21,2021-10-21,30,549.99,1
521933,2021-12-11,2021-12-11,0,4481.58,0
566872,2020-04-06,2020-04-16,10,3723.37,1
618567,2021-03-22,2021-04-11,20,397.02,1
500712,2020-03-24,2020-04-13,20,1423.22,1
580682,2022-09-26,2022-10-01,5,1969.9,1
579726,2021-12-13,2021-12-13,0,2714.83,0
606152,2021-09-09,2021-09-09,0,2509.48,0
579124,2021-01-28,2021-01-28,0,966.52,0
633642,2020-02-12,2020-03-13,30,4107.27,1
510362,2022-12-02,2022-12-22,20,4570.2,1
530704,2023-11-29,2023-12-19,20,1096.36,1
559499,2023-01-24,2023-03-25,60,4116.54,1
516358,2021-01-31,2021-02-20,20,3419.34,1
587549,2022-04-17,2022-04-17,0,4933.9,0
548109,2022-11-29,2022-12-04,5,4774.17,1
648535,2021-11-28,2021-12-28,30,2048.4,1
616260,2021-03-12,2021-03-12,0,1508.12,0
634450,2022-06-16,2022-06-21,5,4020.44,1
646382,2023-11-27,2023-11-27,0,568.36,0
508785,2023-07-24,2023-07-24,0,1950.66,0
628773,2022-01-11,2022-01-11,0,3322.38,0
566606,2020-08-25,2020-08-30,5,1194.31,1
512610,2024-01-06,2024-01-26,20,3679.05,1
526147,2022-08-20,2022-10-19,60,3599.04,1
615119,2020-10-21,2020-10-21,0,3284.27,0
512984,2023-12-12,2024-01-11,30,4446.18,1
541373,2023-04-19,2023-04-29,10,502.85,1
582258,2021-03-06,2021-03-11,5,4765.6,1
648746,2023-11-12,2023-12-02,20,4350.5,1
580225,2021-03-04,2021-05-03,60,2978.76,1
548005,2020-01-07,2020-01-07,0,3719.29,0
613041,2020-02-09,2020-02-14,5,153.26,1
624184,2022-05-18,2022-05-23,5,683.52,1
538393,2021-05-18,2021-05-18,0,145.57,0
553872,2021-06-05,2021-07-05,30,4969.49,1
569940,2020-06-08,2020-06-08,0,1840.71,0
612386,2020-02-03,2020-04-03,60,2410.85,1
509189,2021-06-08,2021-06-08,0,450.6,0
606800,2021-05-09,2021-05-29,20,3131.94,1
543591,2020-10-17,2020-11-16,30,592.79,1
560020,2020-03-28,2020-05-27,60,2514.95,1
558075,2021-04-10,2021-04-10,0,2212.73,0
528721,2021-01-02,2021-03-03,60,2393.21,1
647687,2020-08-04,2020-08-24,20,2498.75,1
580327,2023-05-23,2023-06-22,30,391.64,1
519957,2020-10-12,2020-10-12,0,3026.69,0
593355,2023-11-11,2023-12-11,30,3044.31,1
502115,2023-01-02,2023-01-07,5,2110.33,1
511936,2021-06-29,2021-08-28,60,1674.37,1
590905,2022-08-19,2022-08-19,0,2247.24,0
522453,2021-09-27,2021-11-26,60,4006.24,1
527352,2020-04-26,2020-05-16,20,1282.12,1
564213,2023-06-27,2023-06-27,0,4040.88,0
541499,2022-07-09,2022-07-14,5,3511.98,1
609287,2020-06-12,2020-06-12,0,1497.89,0
519060,2021-06-06,2021-06-26,20,1444.92,1
514977,2020-01-01,2020-01-31,30,1085.69,1
607346,2023-06-12,2023-06-12,0,911.31,0
644089,2022-05-30,2022-07-29,60,1900.47,1
546816,2020-07-01,2020-07-01,0,398.84,0
543581,2023-06-17,2023-07-17,30,531.28,1
646736,2021-09-04,2021-10-04,30,3093.18,1
562182,2022-07-03,2022-07-23,20,535.44,1
556857,2021-04-03,2021-04-03,0,699.24,0
563288,2020-08-02,2020-08-12,10,1467.31,1
563696,2021-07-02,2021-07-02,0,3233.42,0
593486,2022-11-13,2023-01-12,60,1533.29,1
588633,2023-12-14,2024-02-12,60,1188.76,1
641520,2023-02-20,2023-03-12,20,1719.37,1
630532,2020-11-02,2020-11-02,0,2092.08,0
562756,2020-11-15,2021-01-14,60,4876.41,1
567386,2022-03-09,2022-03-09,0,745.48,0
648589,2022-03-22,2022-03-22,0,4294.06,0
627635,2020-11-01,2020-12-31,60,4828.12,1
624525,2023-03-30,2023-04-04,5,3781.22,1
549587,2021-01-15,2021-02-04,20,514.77,1
508905,2021-04-16,2021-06-15,60,563.94,1
580698,2020-05-21,2020-06-10,20,2284.58,1
602525,2022-02-04,2022-02-09,5,3427.32,1
644061,2021-10-22,2021-12-21,60,100.05,1
540239,2022-04-20,2022-04-20,0,4247.84,0
583175,2021-08-01,2021-09-30,60,825.92,1
622525,2021-03-07,2021-03-27,20,4420.08,1
608538,2021-09-02,2021-11-01,60,1312.27,1
511683,2022-09-13,2022-09-13,0,3265.42,0
558423,2022-06-25,2022-06-25,0,169.45,0
616586,2021-05-13,2021-05-23,10,3495.43,1
507870,2021-09-12,2021-10-02,20,1557.9,1
582914,2020-04-02,2020-04-02,0,4334.08,0
540614,2020-03-15,2020-04-14,30,3341.08,1
505101,2020-11-19,2020-12-19,30,1202.4,1
542043,2022-10-05,2022-10-15,10,957.17,1
630876,2021-04-12,2021-04-12,0,3301.95,0
637392,2020-02-19,2020-02-29,10,3108.99,1
544203,2023-06-20,2023-06-30,10,3630.09,1
612905,2022-06-27,2022-06-27,0,4092.3,0
607234,2022-08-01,2022-08-06,5,4151.3,1
636952,2020-06-30,2020-08-29,60,693.95,1
616449,2022-02-26,2022-02-26,0,3503.99,0
635836,2023-05-10,2023-05-10,0,1667.63,0
571905,2023-02-19,2023-03-11,20,1107.62,1
573493,2023-05-28,2023-07-27,60,1878.59,1
556059,2021-04-24,2021-05-24,30,983.21,1
592829,2020-08-16,2020-08-21,5,4892.82,1
575066,2023-03-02,2023-03-22,20,3634.08,1
621943,2023-10-07,2023-10-12,5,2988.05,1
631688,2023-07-11,2023-07-11,0,4948.02,0
555183,2021-10-27,2021-10-27,0,2830.91,0
585740,2021-12-21,2022-01-20,30,2081.35,1
605452,2023-05-27,2023-07-26,60,910.7,1
540626,2020-09-25,2020-10-25,30,2876.43,1
591641,2020-04-21,2020-04-21,0,3235.83,0
517143,2020-06-30,2020-08-29,60,4072.79,1
525064,2020-06-10,2020-06-20,10,3528.07,1
566086,2022-07-01,2022-07-21,20,3741.47,1
640101,2023-01-24,2023-02-13,20,930.96,1
639926,2020-04-13,2020-05-13,30,603.32,1
548110,2022-06-08,2022-06-08,0,2280.9,0
640233,2024-01-24,2024-01-24,0,3423.87,0
565393,2023-02-07,2023-04-08,60,4896.32,1
604398,2020-10-04,2020-10-04,0,2549.46,0
575100,2022-05-24,2022-05-24,0,1134.0,0
595330,2022-07-17,2022-07-17,0,4332.48,0
618001,2021-07-23,2021-08-02,10,2317.04,1
627752,2020-05-12,2020-05-12,0,3776.56,0
539997,2021-12-02,2022-01-01,30,2552.44,1
608058,2023-07-07,2023-07-17,10,443.13,1
554079,2022-05-29,2022-06-03,5,2063.97,1
625004,2022-10-12,2022-11-11,30,2736.13,1
637485,2020-07-29,2020-08-03,5,218.33,1
557829,2024-02-06,2024-02-16,10,3959.43,1
500465,2023-08-20,2023-09-09,20,560.43,1
630025,2020-01-21,2020-01-21,0,3428.19,0
520643,2021-01-27,2021-02-06,10,1709.35,1
573998,2021-08-04,2021-09-03,30,319.72,1
600522,2021-02-24,2021-04-25,60,2844.44,1
540312,2021-09-26,2021-10-26,30,4985.78,1
570953,2022-03-03,2022-03-03,0,1064.49,0
500980,2023-06-08,2023-07-08,30,4729.53,1
633161,2022-04-21,2022-04-21,0,1193.93,0
571583,2021-06-30,2021-07-20,20,3988.83,1
604475,2021-08-13,2021-08-23,10,1898.47,1
529508,2021-12-30,2021-12-30,0,611.75,0
619717,2021-11-15,2021-11-15,0,3837.05,0
588208,2021-06-14,2021-07-04,20,1333.49,1
557109,2022-07-13,2022-07-13,0,2708.6,0
552307,2021-05-08,2021-05-08,0,2531.91,0
629820,2023-04-30,2023-06-29,60,966.69,1
606935,2022-04-26,2022-04-26,0,1337.85,0
631370,2022-02-20,2022-03-12,20,3899.87,1
555297,2020-06-24,2020-06-24,0,2345.39,0
618854,2020-01-12,2020-01-12,0,4377.35,0
516675,2020-04-02,2020-04-02,0,1697.06,0
567628,2020-05-13,2020-06-02,20,2232.05,1
508111,2023-12-16,2023-12-16,0,3134.34,0
624863,2021-10-10,2021-10-10,0,4436.94,0
607486,2023-05-26,2023-05-31,5,2702.08,1
584230,2023-12-30,2024-02-28,60,1954.57,1
553146,2021-03-15,2021-03-25,10,2418.94,1
504399,2022-02-15,2022-04-16,60,3155.36,1
533073,2021-09-06,2021-10-06,30,2912.82,1
579269,2021-06-03,2021-07-03,30,731.63,1
578568,2020-09-21,2020-10-21,30,3417.44,1
563249,2023-02-22,2023-02-22,0,2144.29,0
583720,2021-02-26,2021-04-27,60,1931.59,1
536939,2021-04-22,2021-05-02,10,1275.27,1
630819,2022-04-16,2022-04-26,10,2286.4,1
615328,2020-06-07,2020-06-12,5,1577.12,1
511302,2024-01-19,2024-01-19,0,1575.55,0
549296,2021-10-04,2021-10-09,5,3590.69,1
515010,2020-05-23,2020-06-22,30,2584.65,1
508983,2021-02-25,2021-03-27,30,4521.49,1
570485,2023-09-20,2023-10-20,30,2824.44,1
556750,2020-04-01,2020-04-01,0,3039.87,0
581356,2021-11-04,2021-11-09,5,712.26,1
614106,2022-07-08,2022-08-07,30,719.17,1
517098,2021-08-13,2021-09-02,20,943.21,1
622257,2022-08-17,2022-08-17,0,2105.29,0
575187,2020-11-18,2020-11-18,0,3339.26,0
581866,2023-04-02,2023-05-02,30,1016.15,1
570765,2023-11-19,2023-11-19,0,1197.57,0
570408,2023-05-19,2023-05-24,5,3957.04,1
509737,2021-10-30,2021-11-09,10,3565.58,1
571351,2020-06-02,2020-08-01,60,1598.83,1
564710,2020-01-09,2020-02-08,30,2517.68,1
612665,2020-05-12,2020-05-22,10,834.73,1
580008,2020-02-22,2020-03-03,10,965.3,1
548498,2021-01-24,2021-01-29,5,3569.36,1
644973,2023-09-26,2023-09-26,0,2857.58,0
644180,2023-08-31,2023-09-10,10,888.17,1
609621,2022-07-20,2022-07-25,5,3199.11,1
502560,2022-01-31,2022-01-31,0,446.52,0
628504,2021-07-20,2021-07-30,10,4722.41,1
514794,2024-01-08,2024-02-07,30,1256.37,1
553673,2021-01-16,2021-01-16,0,3379.53,0
573149,2022-02-20,2022-04-21,60,1025.66,1
513992,2021-09-04,2021-09-14,10,2165.83,1
617782,2020-07-16,2020-09-14,60,764.99,1
506948,2022-11-05,2022-11-25,20,1711.06,1
590306,2023-12-03,2023-12-08,5,1777.43,1
622637,2022-02-12,2022-02-12,0,550.28,0
590064,2022-04-11,2022-04-11,0,2722.55,0
510325,2021-05-03,2021-06-02,30,1002.55,1
629759,2023-01-09,2023-01-29,20,1308.77,1
571996,2020-12-08,2021-01-07,30,1378.11,1
590819,2023-10-02,2023-10-12,10,407.25,1
603330,2020-01-26,2020-02-05,10,4393.73,1
613732,2021-03-17,2021-03-17,0,543.67,0
644116,2023-06-26,2023-06-26,0,1202.55,0
648109,2022-05-04,2022-05-04,0,2122.21,0
583853,2022-06-17,2022-07-17,30,641.33,1
622576,2021-10-07,2021-10-12,5,3120.17,1
623198,2023-01-31,2023-01-31,0,2749.03,0
544030,2022-04-10,2022-04-10,0,937.86,0
596096,2023-02-02,2023-02-02,0,4766.42,0
619077,2021-08-27,2021-08-27,0,2413.03,0
598955,2022-12-16,2023-02-14,60,1978.95,1
515234,2022-02-07,2022-02-27,20,4826.7,1
529099,2022-02-08,2022-03-10,30,2087.42,1
510976,2022-02-19,2022-03-01,10,4715.98,1
624585,2023-05-27,2023-05-27,0,3815.86,0
597934,2020-03-16,2020-03-26,10,4909.53,1
602637,2020-03-25,2020-03-30,5,4340.7,1
588797,2020-04-22,2020-04-22,0,3611.75,0
599370,2022-04-29,2022-05-19,20,882.96,1
536171,2021-11-01,2021-11-06,5,3894.53,1
535929,2022-01-02,2022-01-12,10,4623.7,1
607135,2022-04-28,2022-06-27,60,4966.62,1
606573,2020-07-30,2020-08-04,5,2247.86,1
521176,2022-06-27,2022-06-27,0,2304.41,0
533941,2021-05-27,2021-06-06,10,2790.97,1
597073,2020-02-14,2020-02-14,0,3856.52,0
553213,2020-03-06,2020-03-11,5,2757.2,1
592430,2023-08-08,2023-08-08,0,350.91,0
617494,2023-01-28,2023-02-02,5,1582.9,1
611153,2022-02-26,2022-03-28,30,2259.96,1
503262,2021-03-07,2021-03-07,0,2702.86,0
520568,2022-02-24,2022-03-06,10,2831.4,1
583274,2021-01-22,2021-03-23,60,2276.67,1
608094,2021-09-13,2021-10-13,30,560.95,1
637221,2020-02-20,2020-03-11,20,2540.9,1
544093,2020-09-20,2020-09-20,0,4040.18,0
639628,2022-04-29,2022-05-19,20,898.18,1
502683,2022-11-13,2022-11-13,0,970.36,0
553230,2023-11-30,2023-12-10,10,1790.77,1
564815,2022-02-06,2022-02-16,10,1252.73,1
510426,2020-01-26,2020-03-26,60,1560.45,1
545463,2021-05-16,2021-05-26,10,3967.28,1
579309,2021-08-10,2021-08-10,0,1214.07,0
606091,2022-08-17,2022-08-17,0,3630.67,0
559123,2021-06-08,2021-08-07,60,3115.82,1
621969,2020-02-05,2020-02-05,0,105.36,0
631144,2020-06-16,2020-06-21,5,2960.69,1
519710,2020-05-18,2020-05-23,5,2248.54,1
572272,2022-03-25,2022-03-30,5,4894.66,1
556755,2022-08-19,2022-08-29,10,3426.43,1
617743,2021-09-30,2021-10-05,5,951.07,1
633111,2022-10-07,2022-10-12,5,370.25,1
630074,2020-04-04,2020-04-14,10,2240.26,1
631026,2021-04-22,2021-05-02,10,3031.86,1
538690,2022-09-10,2022-09-10,0,3853.78,0
560937,2024-01-14,2024-01-19,5,845.58,1
627884,2023-09-05,2023-11-04,60,772.11,1
594338,2023-01-30,2023-02-09,10,3416.16,1
592782,2021-12-07,2021-12-07,0,1804.67,0
558544,2023-01-22,2023-03-23,60,2245.65,1
513366,2022-03-14,2022-03-14,0,2045.91,0
516950,2023-10-19,2023-11-08,20,3386.06,1
540253,2022-07-18,2022-07-23,5,1672.27,1
571910,2023-10-26,2023-11-05,10,2219.12,1
593897,2023-11-28,2023-12-28,30,4170.36,1
646152,2022-11-20,2022-12-20,30,2204.59,1
525902,2022-12-20,2023-01-19,30,3614.14,1
586125,2022-02-06,2022-02-06,0,1643.49,0
556085,2022-06-14,2022-06-19,5,2301.08,1
516294,2020-11-04,2021-01-03,60,2418.93,1
648560,2023-04-09,2023-05-09,30,2679.11,1
595740,2022-07-17,2022-07-22,5,4972.72,1
506233,2021-07-08,2021-07-08,0,4718.45,0
615624,2022-06-27,2022-07-07,10,1208.18,1
569967,2023-12-15,2024-01-04,20,3670.98,1
606208,2020-11-30,2020-12-05,5,454.53,1
513992,2022-02-19,2022-02-19,0,4903.91,0
580784,2021-11-30,2021-12-10,10,2169.39,1
636416,2021-07-29,2021-09-27,60,1116.13,1
509289,2023-12-25,2023-12-25,0,2169.27,0
526442,2023-04-19,2023-05-09,20,3167.2,1
531098,2022-10-25,2022-10-30,5,4949.48,1
538424,2022-01-08,2022-03-09,60,1532.33,1
548160,2023-04-02,2023-06-01,60,4789.88,1
628508,2020-04-21,2020-04-26,5,3627.38,1
569826,2022-12-29,2023-01-28,30,3815.81,1
634997,2021-03-05,2021-04-04,30,1726.75,1
572214,2022-11-01,2022-11-01,0,4831.82,0
549369,2020-03-11,2020-05-10,60,4244.71,1
619112,2021-06-30,2021-06-30,0,3536.56,0
551894,2023-09-02,2023-09-07,5,2061.14,1
533509,2023-08-27,2023-10-26,60,2732.3,1
621728,2020-03-05,2020-03-10,5,2589.58,1
552556,2023-12-04,2024-01-03,30,504.9,1
574287,2023-04-26,2023-06-25,60,1837.78,1
624016,2023-11-07,2024-01-06,60,4897.4,1
622890,2022-01-04,2022-01-04,0,3949.05,0
511407,2020-03-31,2020-04-05,5,2616.47,1
582533,2020-05-13,2020-06-02,20,2240.37,1
603753,2020-02-10,2020-02-10,0,719.73,0
612985,2021-05-21,2021-05-31,10,1471.76,1
542880,2021-06-24,2021-06-24,0,821.82,0
564688,2023-10-21,2023-10-21,0,4638.35,0
644536,2022-09-17,2022-11-16,60,4845.61,1
553278,2021-09-15,2021-11-14,60,1010.41,1
537469,2021-12-14,2021-12-14,0,4485.92,0
646049,2023-03-13,2023-05-12,60,2086.88,1
525380,2023-10-29,2023-10-29,0,2550.72,0
593898,2022-01-05,2022-01-05,0,4281.7,0
598670,2021-07-05,2021-07-25,20,1278.64,1
613005,2021-09-26,2021-09-26,0,1489.74,0
531468,2022-10-12,2022-11-11,30,3231.44,1
627788,2023-04-15,2023-05-05,20,2736.76,1
579575,2023-12-26,2023-12-26,0,3955.5,0
516848,2022-08-17,2022-08-17,0,4044.1,0
615902,2021-08-26,2021-08-26,0,3756.04,0
536658,2023-07-17,2023-07-17,0,2905.78,0
531107,2022-06-08,2022-06-18,10,1226.28,1
586147,2022-10-29,2022-11-08,10,4256.3,1
530759,2023-09-08,2023-09-18,10,180.87,1
579058,2020-03-12,2020-04-11,30,966.13,1
608981,2020-02-20,2020-03-21,30,129.77,1
536526,2023-12-08,2023-12-08,0,3513.52,0
592591,2023-07-19,2023-08-18,30,1012.9,1
574263,2020-01-14,2020-01-14,0,4945.04,0
607677,2023-03-29,2023-03-29,0,2763.2,0
609611,2022-05-05,2022-05-05,0,902.57,0
517000,2020-10-08,2020-10-13,5,4514.46,1
574275,2023-09-30,2023-10-30,30,1046.89,1
605016,2020-05-31,2020-05-31,0,4610.61,0
618803,2023-02-23,2023-04-24,60,752.13,1
630451,2021-02-20,2021-03-22,30,4160.97,1
587213,2023-10-21,2023-11-20,30,2103.0,1
506148,2023-04-29,2023-04-29,0,2082.9,0
647677,2021-03-27,2021-04-06,10,4507.86,1
549298,2022-07-21,2022-08-10,20,2186.45,1
600773,2023-01-20,2023-01-25,5,4909.65,1
525602,2022-06-19,2022-06-19,0,4688.23,0
592190,2022-03-14,2022-03-19,5,1775.31,1
508467,2022-04-30,2022-05-05,5,152.71,1
630682,2021-04-14,2021-04-24,10,940.05,1
576062,2022-03-05,2022-03-05,0,445.79,0
524328,2023-01-22,2023-01-22,0,3943.83,0
576778,2023-06-07,2023-06-07,0,3457.5,0
541697,2021-05-03,2021-05-03,0,4731.63,0
621469,2023-08-17,2023-08-22,5,1631.4,1
609103,2020-08-29,2020-09-28,30,2461.97,1
542053,2022-07-24,2022-07-24,0,2176.42,0
595768,2020-01-26,2020-01-26,0,3071.52,0
540135,2021-10-16,2021-11-15,30,2047.7,1
633619,2021-12-22,2022-01-11,20,1922.7,1
537301,2021-02-06,2021-02-11,5,1147.31,1
526088,2020-10-23,2020-12-22,60,2885.14,1
635928,2021-04-01,2021-05-01,30,4875.91,1
616926,2023-01-01,2023-01-06,5,3702.06,1
641801,2022-07-05,2022-07-25,20,4337.01,1
616843,2020-03-01,2020-03-11,10,3215.88,1
516595,2020-11-26,2020-11-26,0,2869.51,0
523631,2024-01-20,2024-01-20,0,2358.12,0
565238,2020-07-07,2020-07-07,0,4227.16,0
642604,2022-04-17,2022-04-17,0,1660.59,0
622112,2022-04-01,2022-04-06,5,3464.64,1
616333,2022-09-17,2022-10-07,20,1176.56,1
514332,2020-09-01,2020-09-01,0,4083.27,0
644761,2020-09-30,2020-11-29,60,1041.7,1
618720,2021-05-05,2021-05-25,20,900.6,1
502011,2024-01-08,2024-01-18,10,2612.26,1
605856,2023-04-25,2023-05-15,20,4384.68,1
540671,2020-02-08,2020-02-28,20,1878.29,1
604553,2023-11-10,2023-11-30,20,1723.74,1
614657,2020-06-19,2020-06-19,0,415.22,0
580015,2021-08-13,2021-08-13,0,3286.92,0
572578,2023-06-19,2023-06-24,5,3482.68,1
612799,2023-10-21,2023-10-21,0,1960.89,0
557170,2023-06-30,2023-06-30,0,4117.19,0
520752,2022-08-29,2022-09-18,20,1508.99,1
557450,2021-08-18,2021-08-18,0,676.44,0
610411,2020-06-07,2020-06-07,0,4685.34,0
551370,2021-06-04,2021-08-03,60,3360.23,1
554530,2020-10-13,2020-10-23,10,4103.67,1
511590,2021-01-12,2021-01-22,10,3330.01,1
578099,2021-01-01,2021-01-01,0,640.44,0
586290,2023-02-06,2023-02-06,0,3599.32,0
561857,2023-11-18,2024-01-17,60,3641.03,1
507804,2020-04-30,2020-05-20,20,4634.0,1
637183,2022-06-07,2022-06-07,0,617.74,0
612429,2020-06-28,2020-06-28,0,662.8,0
557865,2023-09-23,2023-09-23,0,2158.02,0
593202,2022-05-07,2022-05-07,0,3863.62,0
568683,2023-03-28,2023-03-28,0,636.58,0
519171,2021-12-02,2021-12-12,10,105.03,1
614646,2022-08-01,2022-08-21,20,1186.41,1
582732,2020-02-11,2020-02-11,0,3142.28,0
615772,2020-11-25,2020-12-25,30,1408.41,1
602348,2023-09-19,2023-09-19,0,4174.66,0
518018,2022-01-13,2022-01-23,10,4444.56,1
554010,2022-04-07,2022-05-07,30,3876.16,1
578962,2022-01-03,2022-01-13,10,2337.1,1
648024,2022-06-29,2022-06-29,0,3203.1,0
573338,2021-02-24,2021-03-16,20,319.41,1
581496,2022-08-06,2022-08-26,20,2746.01,1
515919,2024-01-24,2024-01-24,0,1150.99,0
510752,2022-05-16,2022-05-16,0,3852.25,0
534583,2022-03-28,2022-03-28,0,1468.45,0
610225,2021-03-10,2021-03-10,0,2969.61,0
590085,2020-06-01,2020-06-01,0,1758.95,0
546427,2023-11-26,2023-12-06,10,1410.64,1
555395,2023-09-19,2023-09-19,0,4238.21,0
647539,2020-04-24,2020-04-29,5,3625.49,1
628263,2020-02-10,2020-03-01,20,4481.24,1
557031,2020-11-11,2020-11-11,0,674.09,0
544417,2020-08-20,2020-08-25,5,1654.52,1
513300,2020-03-06,2020-05-05,60,2207.16,1
559301,2021-01-28,2021-02-17,20,3451.8,1
555640,2022-05-21,2022-05-21,0,781.51,0
612435,2022-03-29,2022-04-18,20,4082.96,1
610694,2022-09-07,2022-09-17,10,2366.09,1
571354,2020-10-14,2020-10-24,10,4355.24,1
625299,2022-03-19,2022-03-19,0,2722.76,0
566730,2022-09-08,2022-11-07,60,4227.85,1
596044,2022-06-22,2022-06-22,0,1641.17,0
557828,2020-04-02,2020-05-02,30,2272.51,1
548988,2023-09-24,2023-09-24,0,4799.61,0
541701,2023-08-10,2023-09-09,30,877.79,1
641838,2020-02-15,2020-02-20,5,451.24,1
637351,2020-06-06,2020-06-26,20,2419.0,1
564492,2023-11-18,2024-01-17,60,3405.6,1
604147,2023-07-16,2023-08-05,20,3234.06,1
599626,2023-03-20,2023-03-25,5,4547.42,1
649248,2021-09-18,2021-10-18,30,2427.59,1
513280,2023-01-27,2023-03-28,60,3711.32,1
587016,2020-01-21,2020-01-21,0,4006.5,0
598188,2021-05-09,2021-06-08,30,2369.03,1
586066,2022-05-01,2022-05-11,10,4003.06,1
